qc_code,Id,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice,Qual,Cond,Age
707033,train_405,,9591,1Fam,1,0,4,1936,0,2,GasA,Y,1232,0,2006,150754.32399952,8B,5B,70
707033,train_612,50,9464,1Fam,1,0,7,1936,1237,4,GasA,Y,816,0,2010,191551.680270558,8B,5B,74
707033,train_3178,80,5720,1Fam,1,1,5,1936,963,3,GasA,Y,1316,0,2009,154632.305456337,8B,5B,73
707033,train_3831,100,2544,1Fam,1,0,5,1936,1386,3,GasA,Y,1236,0,2009,195682.766392085,8B,5B,73
707033,train_4350,65,7200,1Fam,2,0,7,1936,641,4,GasA,Y,1484,0,2010,144503.118039963,8B,5B,74
707033,train_9334,70,19900,1Fam,2,0,7,1936,2223,4,GasA,Y,904,0,2008,232228.753973463,8B,5B,72
707033,train_9762,60,9600,1Fam,2,1,5,1936,1604,6,GasA,Y,910,0,2010,190158.113863284,8B,5B,74
707033,train_9837,70,10880,Duplex,1,1,7,1936,880,3,GasA,Y,2198,0,2008,247801.29235285,8B,5B,72
707033,test_351,,8544,1Fam,2,1,6,1936,784,3,GasA,Y,2022,0,2009,,8B,5B,73
707033,test_3283,134,12003,1Fam,2,0,7,1936,720,2,GasA,N,780,0,2008,,8B,5B,72
707033,test_4296,60,9672,1Fam,1,1,4,1936,1064,2,GasA,Y,767,0,2006,,8B,5B,70
707033,train_2050,60,10125,1Fam,1,0,5,1937,0,3,GasA,Y,1652,0,2009,185689.491953796,8B,5B,72
707033,train_4799,47,8737,1Fam,1,0,6,1937,616,2,GasA,N,1688,0,2006,171230.083092676,8B,5B,69
707033,test_3390,,15611,Duplex,2,0,6,1937,1095,4,GasA,Y,1686,0,2006,,8B,5B,69
707033,test_4631,60,6000,1Fam,2,0,5,1937,832,3,GasA,Y,1520,0,2008,,8B,5B,71
707033,test_3515,100,5389,1Fam,1,0,5,1938,1234,4,GasA,Y,1728,0,2007,,8B,5B,69
707033,train_6018,52,3180,Duplex,2,1,6,1939,1165,2,GasA,N,2230,0,2009,231575.528302772,8B,5B,70
707033,test_2098,50,7535,1Fam,2,1,5,1939,689,3,GasA,Y,1167,0,2007,,8B,5B,68
707033,test_2103,75,8885,1Fam,1,0,6,1939,1370,3,GasA,Y,971,0,2006,,8B,5B,67
707033,train_970,,14230,1Fam,1,0,6,1940,1153,2,GasA,Y,1441,0,2007,210298.731007663,8B,5B,67
707033,train_1455,,25286,TwnhsE,2,0,8,1940,1196,3,GasA,Y,848,0,2006,181874.65520008,8B,5B,66
707033,train_2192,78,14559,1Fam,2,0,6,1940,983,2,GasA,Y,2157,0,2009,237331.652573841,8B,5B,69
707033,train_2297,60,8400,1Fam,1,1,5,1940,1188,3,GasA,Y,970,0,2009,145817.65229972,8B,5B,69
707033,train_2649,66,8120,1Fam,2,0,8,1940,700,3,GasA,Y,1646,0,2007,165014.197903194,8B,5B,67
707033,train_3241,93,11198,1Fam,2,0,5,1940,483,3,GasA,Y,1456,0,2007,192082.74768349,8B,5B,67
707033,train_5374,67,8000,1Fam,1,1,5,1940,1392,3,GasA,Y,605,0,2007,168407.595422651,8B,5B,67
707033,train_6309,84,9600,1Fam,2,0,8,1940,462,4,GasA,Y,2036,0,2008,208594.0484494,8B,5B,68
707033,train_6619,60,13688,1Fam,1,0,7,1940,1136,4,GasA,Y,2291,0,2008,253108.094935477,8B,5B,68
707033,train_7112,,10141,1Fam,1,1,5,1940,1722,2,GasA,Y,720,0,2006,279069.445267969,8B,5B,66
707033,train_9091,43,3182,Duplex,1,1,6,1940,813,3,GasA,Y,1593,0,2008,169305.529978758,8B,5B,68
707033,train_9737,,5586,1Fam,2,0,8,1940,938,2,GasA,Y,2646,0,2007,247670.965907138,8B,5B,67
707033,test_658,60,6240,1Fam,2,0,6,1940,264,3,GasA,Y,864,0,2010,,8B,5B,70
707033,test_814,50,8500,1Fam,2,1,5,1940,1176,3,GasA,Y,2259,0,2008,,8B,5B,68
707033,test_1355,86,9020,1Fam,2,0,5,1940,894,3,GasA,Y,987,0,2009,,8B,5B,69
707033,test_2624,70,8450,1Fam,2,1,9,1940,1604,3,GasA,N,832,0,2007,,8B,5B,67
707033,test_2755,50,10207,1Fam,1,1,5,1940,1440,4,GasA,Y,2207,0,2007,,8B,5B,67
707033,test_3686,,11600,1Fam,2,1,11,1940,1272,4,GasA,N,1121,0,2007,,8B,5B,67
707033,test_4165,67,7301,TwnhsE,2,0,7,1940,1088,3,GasA,Y,1372,0,2010,,8B,5B,70
707033,train_882,69,10020,1Fam,1,1,8,1941,2077,3,GasA,Y,2000,0,2010,239103.015616879,8B,5B,69
707033,train_5760,120,16905,1Fam,2,1,6,1941,440,3,GasA,Y,2002,0,2009,199734.365740499,8B,5B,68
707033,train_6195,63,13125,1Fam,1,1,10,1941,686,2,GasA,Y,1068,0,2010,202006.733520244,8B,5B,69
707033,test_109,50,6435,1Fam,2,0,6,1941,894,3,GasA,Y,1320,0,2007,,8B,5B,66
707033,test_2419,52,2117,1Fam,1,1,11,1941,798,3,GasA,Y,1567,0,2006,,8B,5B,65
707033,test_2756,60,8064,1Fam,2,0,8,1941,624,2,GasA,Y,1121,0,2007,,8B,5B,66
707033,train_7856,74,9101,1Fam,2,0,7,1942,747,2,GasA,Y,1768,0,2009,184404.261701412,8B,5B,67
707033,train_552,60,5232,1Fam,1,1,7,1945,1694,2,GasA,Y,1428,0,2009,248209.178127025,8B,5B,64
707033,train_3980,80,8197,TwnhsE,2,0,6,1945,807,2,GasA,Y,1844,0,2009,178109.469598139,8B,5B,64
707033,train_8373,60,2522,TwnhsE,1,1,6,1945,794,2,GasA,Y,1501,0,2006,189315.367267606,8B,5B,61
707033,test_1223,75,7056,1Fam,2,1,6,1945,1145,1,GasA,Y,1478,0,2010,,8B,5B,65
707033,test_3594,55,9084,1Fam,2,0,7,1945,1358,4,GasA,Y,1110,0,2010,,8B,5B,65
707033,test_4512,80,9098,1Fam,1,0,3,1945,1065,1,GasA,Y,1436,0,2008,,8B,5B,63
707033,test_3493,104,10440,1Fam,2,1,4,1946,1214,3,GasA,Y,1080,0,2007,,8B,5B,61
707033,test_4370,60,11120,1Fam,2,0,5,1946,1194,3,GasA,Y,1080,0,2007,,8B,5B,61
707033,train_2764,76,10240,1Fam,1,0,6,1947,954,2,GasA,Y,1929,0,2007,236623.570538708,8B,5B,60
707033,train_5241,62,9600,1Fam,2,0,14,1947,993,2,GasA,Y,1973,0,2006,255569.968964413,8B,5B,59
707033,test_3216,174,18800,1Fam,1,0,6,1947,907,3,GasA,Y,1370,0,2010,,8B,5B,63
707033,train_2857,60,2544,1Fam,1,1,8,1948,702,2,GasA,Y,1217,0,2010,135071.807736796,8B,5B,62
707033,train_5356,53,10800,2fmCon,1,0,5,1948,1266,3,GasA,Y,1097,0,2006,156377.142101025,8B,5B,58
707033,train_6315,60,12400,1Fam,1,0,6,1948,483,3,GasA,Y,1469,0,2010,158736.41631146,8B,5B,62
707033,train_6486,60,9000,1Fam,2,1,6,1948,912,3,GasA,Y,1470,0,2008,196987.324129348,8B,5B,60
707033,train_7242,78,7200,1Fam,2,0,6,1948,840,3,GasA,Y,1638,0,2007,167810.950274384,8B,5B,59
707033,train_8683,57,5400,1Fam,2,0,7,1948,1434,3,GasA,Y,1768,0,2009,231591.539646048,8B,5B,61
707033,train_9006,107,7227,1Fam,2,0,7,1948,658,4,GasA,Y,980,0,2007,182398.552713745,8B,5B,59
707033,train_9482,,4712,1Fam,1,0,5,1948,1614,2,GasA,Y,2414,0,2008,309967.142056297,8B,5B,60
707033,test_213,65,11694,1Fam,1,1,9,1948,0,4,GasA,Y,1852,0,2009,,8B,5B,61
707033,test_471,51,11146,1Fam,1,1,6,1948,1199,3,GasA,N,1960,0,2006,,8B,5B,58
707033,test_1292,93,6402,1Fam,1,0,7,1948,729,3,GasA,Y,1922,0,2007,,8B,5B,59
707033,test_2424,75,9672,1Fam,2,0,8,1948,1092,2,Grav,N,1717,0,2006,,8B,5B,58
707033,test_2709,,4224,1Fam,1,0,4,1948,1095,4,GasA,Y,1086,0,2007,,8B,5B,59
707033,test_3286,60,9760,1Fam,2,0,4,1948,980,3,GasA,Y,1600,0,2009,,8B,5B,61
707033,test_4312,60,34650,1Fam,1,1,7,1948,1064,3,GasA,Y,1112,0,2007,,8B,5B,59
707033,test_4885,79,10011,1Fam,2,1,7,1948,864,3,GasA,Y,1365,0,2007,,8B,5B,59
707033,train_3082,21,7244,1Fam,2,0,7,1949,1389,3,GasA,Y,1110,0,2007,195972.655327912,8B,5B,58
707033,train_5347,,10480,TwnhsE,2,2,7,1949,1276,2,GasA,Y,1533,0,2010,179953.249053438,8B,5B,61
707033,train_6194,70,7945,1Fam,1,0,6,1949,832,1,GasA,Y,1976,0,2007,251546.629209191,8B,5B,58
707033,train_7754,96,7150,1Fam,2,0,7,1949,660,3,GasA,Y,1501,0,2007,151574.735845834,8B,5B,58
707033,train_251,,9490,1Fam,1,0,6,1950,1024,3,GasA,Y,1478,0,2008,200284.256004938,8B,5B,58
707033,train_1887,44,2651,1Fam,1,1,6,1950,996,1,GasA,Y,1742,0,2009,223030.698269972,8B,5B,59
707033,train_3441,59,12400,1Fam,2,1,7,1950,864,2,GasA,Y,1216,0,2009,199409.361582657,8B,5B,59
707033,train_3857,76,13568,1Fam,2,0,7,1950,780,3,GasA,N,1734,0,2007,220115.419961936,8B,5B,57
707033,train_4264,66,7207,1Fam,2,0,6,1950,1134,3,GasA,Y,1716,0,2010,223106.432872899,8B,5B,60
707033,train_5393,32,26178,TwnhsE,2,0,5,1950,923,2,GasA,Y,1148,0,2006,217263.902361558,8B,5B,56
707033,train_6678,68,7200,1Fam,2,1,7,1950,1337,4,GasA,Y,1095,0,2009,203051.97093132,8B,5B,59
707033,train_9521,,9612,1Fam,1,2,7,1950,864,2,GasA,Y,861,0,2006,144124.613537527,8B,5B,56
707033,train_9931,72,11988,1Fam,1,0,6,1950,849,3,GasA,Y,3279,0,2010,306156.799920838,8B,5B,60
707033,test_528,,10380,1Fam,2,0,6,1950,1063,2,GasA,Y,1839,0,2006,,8B,5B,56
707033,test_1303,70,8738,1Fam,2,0,6,1950,908,2,GasA,Y,1640,0,2006,,8B,5B,56
707033,test_1564,68,7800,1Fam,2,1,6,1950,864,3,GasA,Y,2374,0,2010,,8B,5B,60
707033,test_1634,72,7150,TwnhsE,2,0,8,1950,828,3,GasA,Y,1940,0,2006,,8B,5B,56
707033,test_1914,102,34650,1Fam,2,0,6,1950,960,3,GasA,Y,1600,0,2009,,8B,5B,59
707033,test_2069,85,8250,1Fam,2,0,6,1950,1010,2,GasA,Y,1541,0,2007,,8B,5B,57
707033,test_2157,60,5500,1Fam,2,1,7,1950,1424,2,GasA,Y,1940,0,2008,,8B,5B,58
707033,test_3361,60,9022,1Fam,2,1,8,1950,1976,1,GasA,Y,1324,0,2009,,8B,5B,59
707033,test_3548,,10542,1Fam,1,1,5,1950,858,2,GasA,Y,864,0,2007,,8B,5B,57
707033,train_340,65,16321,TwnhsE,2,0,5,1951,740,3,GasA,Y,1920,0,2010,174484.349096663,8B,5B,59
707033,test_2848,24,7128,1Fam,2,0,5,1951,1144,3,GasA,Y,1393,0,2006,,8B,5B,55
707033,train_8760,64,9588,1Fam,2,1,5,1952,866,4,GasA,Y,778,0,2006,170282.278893381,8B,5B,54
707033,train_9400,60,3378,1Fam,1,1,6,1952,684,3,GasA,Y,1183,0,2006,117949.464864503,8B,5B,54
707033,test_1252,65,9750,TwnhsE,2,0,7,1952,952,3,GasA,Y,1768,0,2009,,8B,5B,57
707033,test_1348,,11616,1Fam,2,0,3,1952,1056,3,GasA,Y,1768,0,2009,,8B,5B,57
707033,test_2197,24,13474,1Fam,1,0,5,1952,1520,3,GasA,Y,2290,0,2009,,8B,5B,57
707033,test_2837,,7200,1Fam,1,1,6,1952,1020,4,GasA,Y,1099,0,2008,,8B,5B,56
707033,test_4579,92,8640,1Fam,2,0,8,1952,0,3,GasA,Y,1660,0,2007,,8B,5B,55
707033,train_382,73,8462,1Fam,2,0,8,1953,979,3,GasA,Y,928,0,2009,194501.140193604,8B,5B,56
707033,train_1013,50,7244,1Fam,3,0,6,1953,1500,3,GasA,Y,1196,0,2009,157597.119272179,8B,5B,56
707033,train_1198,50,8125,1Fam,2,0,6,1953,1158,4,GasA,Y,3222,0,2007,277130.629296537,8B,5B,54
707033,train_3966,60,10800,1Fam,1,0,7,1953,1302,2,GasA,Y,1230,0,2007,177947.714865864,8B,5B,54
707033,train_4574,100,9000,1Fam,1,0,7,1953,832,2,GasA,Y,1336,0,2008,166309.095006945,8B,5B,55
707033,train_6382,53,8405,2fmCon,2,0,8,1953,813,3,GasA,Y,965,0,2006,174410.703961237,8B,5B,53
707033,train_9828,70,14331,TwnhsE,1,2,7,1953,1314,3,GasA,Y,1336,0,2008,228190.400291466,8B,5B,55
707033,test_182,,10690,1Fam,1,0,6,1953,676,4,GasA,Y,1284,0,2009,,8B,5B,56
707033,test_1429,,13688,Twnhs,2,0,7,1953,1318,2,GasA,Y,1614,0,2006,,8B,5B,53
707033,test_2170,60,10200,2fmCon,1,1,5,1953,908,2,GasA,Y,858,0,2007,,8B,5B,54
707033,train_151,,6000,1Fam,2,0,6,1954,864,4,GasA,Y,1500,0,2009,193189.259062136,8B,5B,55
707033,train_1439,81,13758,1Fam,2,0,5,1954,912,3,GasA,Y,928,0,2009,213670.961171015,8B,5B,55
707033,train_1940,57,11767,1Fam,2,0,5,1954,793,3,GasA,Y,1968,0,2007,225599.059822578,8B,5B,53
707033,train_2526,63,5604,1Fam,1,1,6,1954,1028,2,GasA,Y,1710,0,2007,195583.466360226,8B,5B,53
707033,train_2679,50,8450,TwnhsE,1,0,9,1954,920,3,GasA,Y,1137,0,2007,159392.072808649,8B,5B,53
707033,train_5095,60,8730,1Fam,1,0,5,1954,612,2,GasA,Y,1719,0,2007,179382.201581224,8B,5B,53
707033,train_5170,65,4400,1Fam,2,0,5,1954,1208,3,GasA,Y,1968,0,2009,221107.526556428,8B,5B,55
707033,train_5267,68,6155,1Fam,1,0,7,1954,1362,3,GasA,Y,520,0,2009,191460.825433269,8B,5B,55
707033,train_6370,67,9236,1Fam,2,0,10,1954,768,3,GasA,Y,1855,0,2010,206207.666610228,8B,5B,56
707033,train_6727,92,1680,1Fam,2,0,8,1954,480,4,GasA,Y,1911,0,2007,154168.776461651,8B,5B,53
707033,train_6973,43,5500,1Fam,1,0,9,1954,848,3,GasA,Y,1818,0,2010,193518.723399821,8B,5B,56
707033,train_7204,,4928,1Fam,2,1,4,1954,860,3,GasA,Y,1752,0,2006,180792.092387373,8B,5B,52
707033,train_7661,50,7862,2fmCon,1,0,6,1954,996,4,GasA,Y,980,0,2007,154117.519255275,8B,5B,53
707033,train_9555,,11070,1Fam,1,0,7,1954,1026,2,GasA,Y,2466,0,2008,270544.098520415,8B,5B,54
707033,train_9784,122,10335,Twnhs,2,0,5,1954,783,3,GasA,Y,2358,0,2009,235193.990075937,8B,5B,55
707033,test_583,32,9196,1Fam,1,1,6,1954,536,2,GasA,Y,1135,0,2007,,8B,5B,53
707033,test_967,85,10400,1Fam,2,0,6,1954,945,3,GasA,Y,1456,0,2008,,8B,5B,54
707033,test_2056,,7018,1Fam,2,1,8,1954,1541,3,GasA,Y,1092,0,2006,,8B,5B,52
707033,test_2642,30,6402,1Fam,2,0,6,1954,1200,4,GasA,Y,1218,0,2010,,8B,5B,56
707033,test_2939,,2308,1Fam,2,0,6,1954,1470,3,GasA,Y,1775,0,2007,,8B,5B,53
707033,test_3737,,11194,1Fam,1,0,7,1954,893,3,GasA,Y,1242,0,2007,,8B,5B,53
707033,test_3825,75,2651,1Fam,2,0,7,1954,1078,3,GasA,Y,1250,0,2009,,8B,5B,55
707033,test_3957,75,11764,1Fam,3,0,7,1954,506,2,GasA,Y,1302,0,2010,,8B,5B,56
707033,test_4822,53,10625,1Fam,1,0,6,1954,741,3,GasA,Y,1159,0,2009,,8B,5B,55
707033,train_283,,10500,1Fam,3,1,6,1955,1368,4,GasA,Y,1958,0,2007,240071.275300062,8B,5B,52
707033,train_322,174,34650,1Fam,2,0,6,1955,1149,2,GasA,Y,1342,0,2010,224063.916579312,8B,5B,55
707033,train_510,64,8750,1Fam,2,0,6,1955,1304,1,GasA,Y,1644,0,2008,216035.091934428,8B,5B,53
707033,train_1903,81,11250,1Fam,2,1,6,1955,105,2,GasA,Y,1337,0,2008,161586.060322864,8B,5B,53
707033,train_6085,43,9120,Duplex,1,0,7,1955,1004,4,GasA,Y,1732,0,2006,191329.138603701,8B,5B,51
707033,train_6577,24,10800,1Fam,2,0,5,1955,1518,3,GasA,Y,860,0,2006,205153.443092972,8B,5B,51
707033,test_1871,85,7472,1Fam,1,1,5,1955,996,2,GasA,Y,747,0,2007,,8B,5B,52
707033,test_2080,,11250,1Fam,1,0,7,1955,941,2,GasA,N,1986,0,2007,,8B,5B,52
707033,test_2283,85,8121,1Fam,2,1,4,1955,1041,3,GasA,Y,980,0,2007,,8B,5B,52
707033,test_3428,74,9375,1Fam,2,1,6,1955,907,3,GasA,Y,788,0,2007,,8B,5B,52
707033,test_3667,72,6820,1Fam,1,0,6,1955,672,5,GasA,Y,1324,0,2008,,8B,5B,53
707033,test_4119,,1300,1Fam,3,0,6,1955,979,3,GasA,Y,2034,0,2009,,8B,5B,54
707033,train_1287,85,5586,1Fam,2,0,5,1956,1428,2,GasA,Y,1680,0,2009,237619.067660369,8B,5B,53
707033,train_5982,63,11767,1Fam,1,0,7,1956,1088,2,GasA,Y,832,0,2007,200093.666324268,8B,5B,51
707033,train_6525,78,7750,1Fam,1,0,7,1956,816,4,GasA,Y,1136,0,2006,138839.953323024,8B,5B,50
707033,test_1740,21,13101,1Fam,1,1,5,1956,855,3,GasA,Y,2036,0,2008,,8B,5B,52
707033,test_2447,100,13704,1Fam,1,0,6,1956,1002,2,GasA,Y,965,0,2006,,8B,5B,50
707033,test_2661,75,10240,2fmCon,1,1,8,1956,1766,3,GasA,Y,1102,0,2007,,8B,5B,51
707033,test_3244,72,7930,1Fam,1,0,8,1956,1032,4,GasA,Y,1060,0,2006,,8B,5B,50
707033,test_4249,60,10927,1Fam,1,0,4,1956,1580,2,GasA,Y,1196,0,2008,,8B,5B,52
707033,train_212,75,5825,1Fam,1,0,8,1957,1800,3,GasA,Y,1065,0,2008,201541.650380582,8B,5B,51
707033,train_369,55,5925,1Fam,2,1,6,1957,859,1,GasA,Y,1349,0,2009,175455.99031151,8B,5B,52
707033,train_3493,60,14226,1Fam,1,0,4,1957,1007,3,GasA,N,864,0,2010,160228.274839392,8B,5B,53
707033,train_4229,68,9098,1Fam,2,1,8,1957,806,3,GasA,Y,1452,0,2008,200115.371128057,8B,5B,51
707033,train_4765,,10421,Duplex,0,0,7,1957,1058,3,GasA,Y,1894,0,2009,179715.72107758,8B,5B,52
707033,train_5299,,11096,1Fam,1,1,7,1957,1152,4,GasA,Y,616,0,2010,178647.174388141,8B,5B,53
707033,train_7189,150,2001,2fmCon,1,1,7,1957,1302,2,GasA,Y,882,0,2006,186975.22740616,8B,5B,49
707033,train_8577,78,12886,1Fam,2,1,8,1957,1244,4,GasA,N,1732,0,2006,225725.690511181,8B,5B,49
707033,train_8653,92,15602,1Fam,2,0,9,1957,1742,3,GasA,Y,1306,0,2006,246453.744084198,8B,5B,49
707033,train_9278,40,10237,TwnhsE,1,0,6,1957,1686,4,GasA,Y,1234,0,2010,204472.369064135,8B,5B,53
707033,train_9303,63,12803,TwnhsE,1,0,6,1957,1095,3,GasA,Y,912,0,2010,151727.076060842,8B,5B,53
707033,train_9465,72,10395,1Fam,2,0,5,1957,755,2,GasA,Y,1060,0,2007,204873.421796209,8B,5B,50
707033,test_394,,5687,1Fam,2,1,6,1957,910,3,GasA,Y,1647,0,2007,,8B,5B,50
707033,test_1359,66,6380,1Fam,1,1,7,1957,0,3,GasA,Y,1954,0,2008,,8B,5B,51
707033,test_4792,34,7200,1Fam,2,0,9,1957,1650,3,GasA,Y,2822,0,2007,,8B,5B,50
707033,train_388,91,10625,1Fam,2,0,5,1958,686,4,GasA,Y,1034,0,2007,166105.624826119,8B,5B,49
707033,train_1385,129,9600,1Fam,2,1,6,1958,1272,3,GasA,Y,1004,0,2006,164672.267125871,8B,5B,48
707033,train_1730,,8120,1Fam,1,0,6,1958,1267,3,GasA,N,1144,0,2010,196010.129090386,8B,5B,52
707033,train_3074,65,9800,2fmCon,2,0,6,1958,963,3,GasA,Y,1576,0,2010,191405.205319963,8B,5B,52
707033,train_3154,60,9100,1Fam,1,1,6,1958,864,4,GasA,Y,2287,0,2008,238476.18660493,8B,5B,50
707033,train_4109,,13400,TwnhsE,2,1,6,1958,847,2,GasA,N,1640,0,2007,187370.315896776,8B,5B,49
707033,train_6269,67,11767,1Fam,1,0,5,1958,1040,2,GasA,N,1069,0,2008,157950.371370054,8B,5B,50
707033,train_7035,65,8461,1Fam,2,1,6,1958,528,3,GasA,Y,1456,0,2007,161397.438856461,8B,5B,49
707033,train_7036,68,10421,1Fam,2,1,6,1958,864,3,GasA,Y,1486,0,2006,177981.251668663,8B,5B,48
707033,train_7872,87,5684,1Fam,1,0,7,1958,884,3,GasA,Y,1935,0,2007,208991.316267847,8B,5B,49
707033,train_8347,80,11443,1Fam,0,0,8,1958,1143,3,GasA,Y,1053,0,2007,192151.236970412,8B,5B,49
707033,train_9573,73,8414,1Fam,1,0,8,1958,2444,2,GasA,Y,1510,0,2007,213739.521290955,8B,5B,49
707033,test_223,,8480,1Fam,2,0,6,1958,1362,4,GasA,Y,2448,0,2009,,8B,5B,51
707033,test_1169,,10650,1Fam,3,0,5,1958,970,2,GasA,Y,1929,0,2007,,8B,5B,49
707033,test_1702,50,26178,1Fam,0,1,5,1958,756,4,GasA,N,773,0,2009,,8B,5B,51
707033,test_3333,85,21872,TwnhsE,2,0,5,1958,1234,3,GasA,Y,1639,0,2007,,8B,5B,49
707033,test_4789,63,5350,1Fam,1,0,5,1958,864,3,GasA,Y,1766,0,2010,,8B,5B,52
707033,train_36,95,11616,1Fam,2,0,7,1959,928,3,GasA,Y,1092,0,2007,179177.101876624,8B,5B,48
707033,train_1717,24,13500,1Fam,2,0,5,1959,1208,3,GasA,Y,1588,0,2006,170944.238437924,8B,5B,47
707033,train_5481,90,6000,TwnhsE,2,1,5,1959,1379,2,GasA,Y,1159,0,2006,151207.321282907,8B,5B,47
707033,train_6453,,15576,TwnhsE,1,0,7,1959,617,3,GasA,Y,1004,0,2009,202772.293403573,8B,5B,50
707033,train_7563,21,11394,1Fam,1,0,7,1959,860,4,GasA,Y,1478,0,2009,191139.896576905,8B,5B,50
707033,train_7733,105,8520,1Fam,1,0,5,1959,0,3,GasA,Y,1971,0,2006,255390.532529879,8B,5B,47
707033,train_7890,96,7200,1Fam,1,0,6,1959,795,3,GasA,Y,854,0,2006,135427.465458591,8B,5B,47
707033,train_8605,,8536,Twnhs,2,1,9,1959,894,6,GasA,Y,912,0,2008,153995.558562293,8B,5B,49
707033,train_8607,53,5400,1Fam,1,2,5,1959,938,3,GasA,Y,520,0,2009,144127.64006904,8B,5B,50
707033,test_1875,65,16659,1Fam,2,0,5,1959,770,3,GasA,Y,1096,0,2008,,8B,5B,49
707033,test_2640,65,12205,1Fam,2,1,9,1959,910,3,GasA,Y,780,0,2009,,8B,5B,50
707033,test_3268,21,10562,1Fam,2,2,6,1959,1080,3,GasA,Y,1284,0,2010,,8B,5B,51
707033,train_4425,100,8176,1Fam,2,0,8,1960,912,4,GasA,Y,2198,0,2007,232952.743447197,8B,5B,47
707033,train_5447,65,8973,1Fam,2,1,6,1960,1498,3,GasA,Y,1136,0,2010,194915.821076818,8B,5B,50
707033,train_6118,,12203,1Fam,1,1,6,1960,636,3,GasA,Y,1839,0,2010,173076.290699059,8B,5B,50
707033,train_8664,107,9000,1Fam,1,1,10,1960,1362,3,GasA,Y,1750,0,2007,216906.046643105,8B,5B,47
707033,train_9121,60,1936,1Fam,2,0,7,1960,1763,3,GasA,Y,1682,0,2006,244480.017705295,8B,5B,46
707033,train_9961,85,12702,1Fam,2,0,8,1960,1150,1,GasA,Y,1656,0,2009,218297.202879206,8B,5B,49
707033,test_428,74,9158,1Fam,1,0,7,1960,756,3,GasA,Y,1328,0,2009,,8B,5B,49
707033,test_599,,8899,1Fam,2,0,6,1960,768,3,GasA,Y,1573,0,2006,,8B,5B,46
707033,test_941,59,8400,Duplex,2,0,4,1960,806,4,GasA,Y,1144,0,2008,,8B,5B,48
707033,test_1267,60,11050,1Fam,2,0,5,1960,1070,2,GasA,Y,1056,0,2006,,8B,5B,46
707033,test_2399,60,13101,1Fam,2,0,7,1960,0,2,GasA,Y,1604,0,2009,,8B,5B,49
707033,test_2659,36,7314,1Fam,2,0,7,1960,1554,3,GasA,Y,869,0,2009,,8B,5B,49
707033,test_3998,72,10140,1Fam,1,0,6,1960,1486,2,GasA,N,2978,0,2007,,8B,5B,47
707033,test_4002,70,17671,1Fam,2,1,9,1960,1947,4,GasA,Y,1796,0,2008,,8B,5B,48
707033,train_1483,,9150,1Fam,2,1,6,1961,2042,2,GasW,Y,904,0,2009,229166.490874629,8B,5B,48
707033,train_2327,50,5310,1Fam,2,0,5,1961,832,2,GasA,Y,1224,0,2009,174379.966921585,8B,5B,48
707033,train_2349,85,14859,1Fam,1,1,5,1961,630,2,GasA,Y,796,0,2008,142563.311892868,8B,5B,47
707033,train_2889,80,9375,1Fam,2,0,5,1961,900,3,GasA,Y,864,0,2010,175060.836575635,8B,5B,49
707033,train_3012,30,7420,1Fam,1,0,9,1961,1269,3,GasA,Y,1536,0,2007,186049.951321838,8B,5B,46
707033,train_3797,70,10420,1Fam,1,0,8,1961,1947,4,GasA,Y,1375,0,2010,182346.670119437,8B,5B,49
707033,train_5300,60,3982,1Fam,2,1,7,1961,528,4,GasA,Y,1494,0,2009,189613.913536538,8B,5B,48
707033,train_5888,75,7677,1Fam,2,1,8,1961,907,3,GasA,Y,1328,0,2007,198306.951323854,8B,5B,46
707033,train_6310,82,9416,1Fam,1,0,5,1961,1194,3,GasA,Y,1567,0,2009,236613.085905472,8B,5B,48
707033,train_6706,107,11924,Duplex,2,1,6,1961,832,3,GasA,Y,2332,0,2007,228946.070914207,8B,5B,46
707033,train_8320,86,12182,1Fam,2,0,5,1961,1150,3,GasA,Y,2704,0,2008,322385.709618705,8B,5B,47
707033,train_8886,53,2592,1Fam,2,1,4,1961,1258,3,GasA,Y,2704,0,2008,278693.545851055,8B,5B,47
707033,train_9051,,8765,1Fam,2,0,7,1961,1629,3,GasA,Y,2094,0,2010,263934.655016107,8B,5B,49
707033,test_695,64,14191,1Fam,2,1,8,1961,1582,3,GasA,N,1801,0,2008,,8B,5B,47
707033,test_1688,78,6000,1Fam,1,0,9,1961,938,4,GasA,Y,1520,0,2009,,8B,5B,48
707033,test_3835,70,6120,1Fam,2,1,5,1961,1204,3,GasA,Y,1363,0,2008,,8B,5B,47
707033,test_4660,,10141,TwnhsE,1,1,4,1961,1138,3,GasA,Y,1478,0,2009,,8B,5B,48
707033,train_418,69,13000,1Fam,1,1,6,1962,649,3,GasA,Y,1419,0,2007,184620.160036905,8B,5B,45
707033,train_885,60,11287,1Fam,2,0,8,1962,768,3,GasA,Y,918,0,2009,149339.596392656,8B,5B,47
707033,train_2666,61,8480,1Fam,1,1,7,1962,855,3,GasA,Y,1440,0,2009,202083.54944337,8B,5B,47
707033,train_5885,34,9525,1Fam,1,0,7,1962,712,3,GasA,Y,884,0,2007,138055.413782518,8B,5B,45
